,Date,Season,Team,상대팀,R,H,E,B,AB,HIT,RBI,AVG
2374,2020-08-11,2020,SK,KT,4.0,9.2,1.0,3.8,30,9.2,3.8,0.26180000000000003
2375,2020-08-11,2020,KT,SK,6.2,9.0,0.4,4.6,31,9.0,6.0,0.27759999999999996
2376,2020-08-11,2020,한화,키움,2.4,7.2,1.0,2.0,44,7.2,2.4,0.2888
2377,2020-08-11,2020,키움,한화,5.0,9.0,0.6,5.4,45,9.0,5.0,0.28819999999999996
2378,2020-08-12,2020,KIA,LG,6.0,9.0,0.6,5.2,29,9.0,5.8,0.27440000000000003
2379,2020-08-12,2020,LG,KIA,4.2,8.8,0.4,4.4,34,8.8,4.0,0.2872
2380,2020-08-12,2020,NC,롯데,1.4,6.4,1.0,1.2,35,6.4,1.4,0.272
2381,2020-08-12,2020,롯데,NC,4.0,8.0,0.0,4.4,33,8.0,3.6,0.26460000000000006
2382,2020-08-12,2020,두산,삼성,3.4,5.4,0.6,3.8,45,5.4,3.0,0.2758
2383,2020-08-12,2020,삼성,두산,2.8,9.8,0.8,3.6,42,9.8,2.6,0.2732
2384,2020-08-12,2020,SK,KT,4.2,8.8,0.8,4.2,36,8.8,3.8,0.261
2385,2020-08-12,2020,KT,SK,5.2,8.6,0.8,4.8,27,8.6,5.2,0.2776
2386,2020-08-12,2020,한화,키움,3.2,7.2,0.8,3.2,34,7.2,3.2,0.2774
2387,2020-08-12,2020,키움,한화,5.8,10.6,1.0,6.6,30,10.6,5.8,0.2862
2388,2020-08-13,2020,KIA,LG,3.4,7.0,0.6,5.0,32,7.0,3.2,0.2734
2389,2020-08-13,2020,LG,KIA,4.6,9.0,0.4,4.0,29,9.0,4.4,0.28659999999999997
2390,2020-08-13,2020,NC,롯데,2.2,7.4,0.6,1.8,39,7.4,2.2,0.2746
2391,2020-08-13,2020,롯데,NC,4.2,7.6,0.0,5.2,33,7.6,3.8,0.2598
2392,2020-08-13,2020,두산,삼성,6.0,9.4,0.6,3.6,28,9.4,5.4,0.2764
2393,2020-08-13,2020,삼성,두산,4.0,10.6,0.6,3.0,33,10.6,3.6,0.27340000000000003
2394,2020-08-13,2020,SK,KT,6.0,9.2,0.8,5.6,41,9.2,5.6,0.2542
2395,2020-08-13,2020,KT,SK,4.0,6.0,1.0,4.4,36,6.0,3.8,0.2804
2396,2020-08-13,2020,한화,키움,3.2,7.2,0.8,3.6,32,7.2,3.2,0.26619999999999994
2397,2020-08-13,2020,키움,한화,4.6,9.4,1.0,7.6,31,9.4,4.6,0.284
2398,2020-08-14,2020,KT,두산,4.2,10.2,0.6,3.6,47,10.2,3.8,0.27340000000000003
2399,2020-08-14,2020,두산,KT,5.6,9.4,0.4,5.2,45,9.4,5.2,0.24779999999999996
2400,2020-08-14,2020,키움,롯데,4.0,9.0,0.8,2.2,32,9.0,3.8,0.28359999999999996
2401,2020-08-14,2020,롯데,키움,2.8,7.0,1.0,4.4,31,7.0,2.8,0.256
2402,2020-08-14,2020,LG,NC,3.0,6.6,0.0,3.8,43,6.6,3.0,0.2676
2403,2020-08-14,2020,NC,LG,3.4,6.8,0.2,4.2,36,6.8,3.0,0.27220000000000005
2404,2020-08-14,2020,SK,KIA,5.2,9.8,0.6,4.8,31,9.8,5.0,0.28619999999999995
2405,2020-08-14,2020,KIA,SK,3.6,6.8,1.2,5.4,31,6.8,3.2,0.2832
2406,2020-08-14,2020,삼성,한화,4.8,10.4,0.6,6.0,41,10.4,4.8,0.2814
2407,2020-08-14,2020,한화,삼성,5.4,8.8,0.6,4.6,30,8.8,4.8,0.2766
2408,2020-08-15,2020,KT,두산,3.6,10.2,0.6,2.0,34,10.2,3.2,0.27620000000000006
2409,2020-08-15,2020,두산,KT,5.6,10.0,0.4,5.8,38,10.0,5.2,0.2524
2410,2020-08-15,2020,키움,롯데,3.8,8.4,0.6,2.6,34,8.4,3.6,0.28959999999999997
2411,2020-08-15,2020,롯데,키움,3.6,7.6,1.2,4.8,35,7.6,3.6,0.2544
2412,2020-08-15,2020,LG,NC,4.8,9.2,0.2,4.0,40,9.2,4.8,0.2774
2413,2020-08-15,2020,NC,LG,3.2,6.6,0.2,4.4,34,6.6,2.8,0.27480000000000004
2414,2020-08-15,2020,SK,KIA,6.0,11.0,0.8,4.8,33,11.0,5.8,0.27759999999999996
2415,2020-08-15,2020,KIA,SK,4.6,7.0,1.2,6.0,41,7.0,4.0,0.2826
2416,2020-08-15,2020,삼성,한화,6.0,11.8,0.6,5.2,29,11.8,6.0,0.2784
2417,2020-08-15,2020,한화,삼성,5.6,8.8,0.4,4.8,30,8.8,5.0,0.2752
2418,2020-08-16,2020,KT,두산,4.4,10.4,0.8,3.2,35,10.4,3.8,0.2788
2419,2020-08-16,2020,두산,KT,6.4,11.0,0.6,5.8,28,11.0,6.2,0.2646
2420,2020-08-16,2020,키움,롯데,3.6,8.0,0.8,2.8,35,8.0,3.4,0.2846
2421,2020-08-16,2020,롯데,키움,3.6,8.2,0.6,4.8,30,8.2,3.6,0.2528
2422,2020-08-16,2020,LG,NC,6.8,11.4,0.2,4.8,32,11.4,6.4,0.28040000000000004
2423,2020-08-16,2020,NC,LG,3.6,7.2,0.2,4.2,34,7.2,3.4,0.2774
2424,2020-08-16,2020,SK,KIA,5.0,10.0,0.6,4.2,34,10.0,5.0,0.26899999999999996
2425,2020-08-16,2020,KIA,SK,6.2,9.4,1.0,6.4,38,9.4,5.6,0.2824
2426,2020-08-16,2020,삼성,한화,5.2,10.0,0.6,5.0,32,10.0,5.2,0.27440000000000003
2427,2020-08-16,2020,한화,삼성,4.8,9.6,0.2,5.2,26,9.6,4.6,0.2739999999999999
2428,2020-08-18,2020,KIA,LG,3.0,6.8,0.4,3.4,40,6.8,2.8,0.2806
2429,2020-08-18,2020,LG,KIA,5.2,9.6,0.4,5.4,37,9.6,5.2,0.2612
2430,2020-08-18,2020,한화,SK,6.6,10.2,0.6,5.8,32,10.2,5.8,0.2782
2431,2020-08-18,2020,SK,한화,4.6,8.6,0.4,3.8,31,8.6,4.6,0.27359999999999995
2432,2020-08-18,2020,두산,롯데,4.6,9.2,1.0,3.8,43,9.2,4.2,0.2798
2433,2020-08-18,2020,롯데,두산,5.0,11.0,0.8,3.4,34,11.0,4.4,0.2824
2434,2020-08-18,2020,KT,삼성,4.2,8.2,0.2,5.0,33,8.2,4.0,0.2612
2435,2020-08-18,2020,삼성,KT,6.4,10.8,0.8,6.4,32,10.8,6.4,0.2762
2436,2020-08-18,2020,키움,NC,7.8,12.0,0.2,4.6,34,12.0,7.4,0.2834
2437,2020-08-18,2020,NC,키움,2.8,7.4,0.4,4.2,27,7.4,2.8,0.26060000000000005
2438,2020-08-19,2020,KIA,LG,4.0,8.6,0.6,3.2,34,8.6,3.8,0.281
2439,2020-08-19,2020,LG,KIA,4.8,9.6,0.4,5.2,34,9.6,4.8,0.2618
2440,2020-08-19,2020,한화,SK,6.8,11.0,0.6,7.4,40,11.0,6.2,0.26660000000000006
2441,2020-08-19,2020,SK,한화,5.8,8.4,0.4,3.8,46,8.4,5.6,0.2676
2442,2020-08-19,2020,두산,롯데,5.6,10.6,1.2,3.8,28,10.6,4.8,0.282
2443,2020-08-19,2020,롯데,두산,3.8,9.0,1.2,3.6,31,9.0,3.4,0.28300000000000003
2444,2020-08-19,2020,KT,삼성,2.4,5.2,0.4,6.0,31,5.2,2.2,0.2586
2445,2020-08-19,2020,삼성,KT,4.8,9.6,0.8,5.2,34,9.6,4.6,0.282
2446,2020-08-19,2020,키움,NC,6.4,10.8,0.2,3.6,35,10.8,6.0,0.2824
2447,2020-08-19,2020,NC,키움,3.4,8.0,0.4,4.0,36,8.0,3.4,0.271
2448,2020-08-20,2020,롯데,두산,4.6,9.2,1.2,2.8,36,9.2,4.0,0.28359999999999996
2449,2020-08-20,2020,두산,롯데,4.4,9.0,1.2,4.0,40,9.0,3.8,0.2838
2450,2020-08-20,2020,삼성,SK,6.8,11.4,0.6,5.8,35,11.4,6.2,0.2554
2451,2020-08-20,2020,SK,삼성,3.2,5.6,0.6,5.2,35,5.6,3.0,0.2562
2452,2020-08-20,2020,NC,KIA,6.0,10.4,0.2,6.2,45,10.4,5.8,0.2626
2453,2020-08-20,2020,KIA,NC,7.2,11.0,0.8,4.6,33,11.0,6.8,0.28159999999999996
2454,2020-08-20,2020,LG,키움,3.6,7.6,0.4,3.6,36,7.6,3.6,0.2812
2455,2020-08-20,2020,키움,LG,3.8,9.2,0.8,3.4,31,9.2,3.8,0.28159999999999996
2456,2020-08-20,2020,KT,한화,9.8,10.6,0.8,5.4,31,10.6,9.6,0.2622
2457,2020-08-20,2020,한화,KT,3.6,8.6,1.0,4.8,29,8.6,3.4,0.2872
2458,2020-08-21,2020,롯데,두산,4.8,9.0,1.2,4.0,31,9.0,4.4,0.2806
2459,2020-08-21,2020,두산,롯데,5.2,10.8,1.2,4.0,31,10.8,4.6,0.2888
2460,2020-08-21,2020,삼성,SK,7.0,11.8,0.4,5.2,37,11.8,6.4,0.2558
2461,2020-08-21,2020,SK,삼성,3.6,7.0,1.2,5.4,32,7.0,3.4,0.2592
2462,2020-08-21,2020,NC,KIA,7.6,12.2,0.2,5.0,38,12.2,7.2,0.2714
2463,2020-08-21,2020,KIA,NC,5.6,8.4,0.8,4.8,34,8.4,5.0,0.2782
2464,2020-08-21,2020,LG,키움,3.6,7.2,0.4,3.0,36,7.2,3.6,0.2832
2465,2020-08-21,2020,키움,LG,4.2,9.2,1.2,4.0,33,9.2,4.2,0.27860000000000007
2466,2020-08-21,2020,KT,한화,8.4,8.8,0.8,5.6,30,8.8,8.2,0.2648
2467,2020-08-21,2020,한화,KT,3.0,7.0,0.8,4.2,35,7.0,2.8,0.2738
2468,2020-08-22,2020,두산,SK,6.2,10.6,0.4,6.4,39,10.6,5.6,0.25579999999999997
2469,2020-08-22,2020,SK,두산,3.8,8.2,1.2,3.0,36,8.2,3.6,0.2776
2470,2020-08-22,2020,롯데,삼성,5.2,8.0,1.6,6.0,39,8.0,5.0,0.26239999999999997
2471,2020-08-22,2020,삼성,롯데,4.8,10.0,1.0,4.4,35,10.0,4.2,0.2934
2472,2020-08-22,2020,KIA,키움,4.8,7.8,0.4,4.0,34,7.8,4.8,0.2854
2473,2020-08-22,2020,키움,KIA,9.0,12.4,0.2,5.2,32,12.4,8.0,0.2799999999999999
2474,2020-08-23,2020,한화,LG,4.0,8.4,1.2,4.0,31,8.4,4.0,0.2754
2475,2020-08-23,2020,LG,한화,8.2,9.0,0.8,5.8,30,9.0,8.0,0.26739999999999997
2476,2020-08-23,2020,두산,SK,6.2,10.0,0.4,6.8,35,10.0,5.4,0.26080000000000003
2477,2020-08-23,2020,SK,두산,3.2,7.8,1.4,3.4,34,7.8,3.0,0.27
2478,2020-08-23,2020,롯데,삼성,5.6,10.2,1.8,5.4,37,10.2,5.2,0.2704
2479,2020-08-23,2020,삼성,롯데,4.2,10.2,1.0,3.8,31,10.2,3.8,0.2928
2480,2020-08-23,2020,NC,KT,2.6,6.6,0.6,4.0,35,6.6,2.4,0.26060000000000005
2481,2020-08-23,2020,KT,NC,3.8,7.2,1.2,4.6,34,7.2,3.6,0.27460000000000007
2482,2020-08-23,2020,KIA,키움,4.8,8.0,0.6,3.6,36,8.0,4.8,0.284
2483,2020-08-23,2020,키움,KIA,8.8,13.0,0.4,4.8,37,13.0,7.8,0.2854
2484,2020-08-24,2020,한화,LG,3.8,7.8,1.0,4.2,38,7.8,3.8,0.2644
2485,2020-08-24,2020,LG,한화,8.4,9.2,0.8,6.8,32,9.2,8.2,0.27059999999999995
2486,2020-08-24,2020,NC,KT,2.6,7.8,0.4,3.6,34,7.8,2.4,0.25880000000000003
2487,2020-08-24,2020,KT,NC,4.6,8.4,1.2,4.6,37,8.4,4.4,0.2746
2488,2020-08-25,2020,KIA,두산,3.0,8.4,0.8,4.0,34,8.4,2.8,0.2652
2489,2020-08-25,2020,두산,KIA,9.0,13.2,0.4,5.0,37,13.2,7.6,0.2824
2490,2020-08-25,2020,SK,롯데,2.4,7.8,1.0,3.6,37,7.8,2.4,0.28680000000000005
2491,2020-08-25,2020,롯데,SK,7.2,10.6,0.2,6.4,38,10.6,6.4,0.27359999999999995
2492,2020-08-25,2020,LG,삼성,6.6,10.4,1.4,5.0,33,10.4,6.2,0.2674
2493,2020-08-25,2020,삼성,LG,4.0,8.4,1.2,3.8,31,8.4,3.8,0.257
2494,2020-08-25,2020,한화,NC,6.0,9.8,1.2,5.2,37,9.8,5.8,0.2776
2495,2020-08-25,2020,NC,한화,7.2,8.6,1.0,6.4,38,8.6,7.2,0.2788
2496,2020-08-25,2020,키움,KT,2.2,8.2,0.2,3.4,36,8.2,2.2,0.2624
2497,2020-08-25,2020,KT,키움,5.4,8.8,0.6,3.6,32,8.8,5.4,0.28040000000000004
2498,2020-08-26,2020,KIA,두산,3.2,8.2,0.8,6.0,41,8.2,3.2,0.26420000000000005
2499,2020-08-26,2020,두산,KIA,9.0,13.8,0.6,4.0,35,13.8,7.8,0.2842
2500,2020-08-26,2020,SK,롯데,3.8,8.8,1.2,4.4,29,8.8,3.8,0.2776
2501,2020-08-26,2020,롯데,SK,7.6,10.4,0.2,6.6,28,10.4,7.0,0.28159999999999996
2502,2020-08-26,2020,LG,삼성,6.0,10.6,1.2,5.4,36,10.6,5.6,0.2668
2503,2020-08-26,2020,삼성,LG,4.6,8.2,1.0,3.4,35,8.2,4.4,0.2564
2504,2020-08-26,2020,한화,NC,5.4,10.4,0.6,5.4,34,10.4,5.2,0.2702
2505,2020-08-26,2020,NC,한화,4.2,7.2,0.6,4.6,36,7.2,4.2,0.2868
2506,2020-08-26,2020,키움,KT,2.2,8.0,0.0,4.4,36,8.0,2.0,0.263
2507,2020-08-26,2020,KT,키움,4.8,8.4,1.0,3.0,36,8.4,4.8,0.2802
2508,2020-08-27,2020,KT,LG,4.4,8.4,0.6,2.4,29,8.4,4.2,0.2556
2509,2020-08-27,2020,LG,KT,3.2,9.2,0.2,4.0,29,9.2,3.0,0.271
2510,2020-08-27,2020,KIA,SK,6.6,9.4,0.2,7.2,33,9.4,6.2,0.2822
2511,2020-08-27,2020,SK,KIA,7.2,11.8,0.4,4.6,36,11.8,6.2,0.286
2512,2020-08-27,2020,키움,롯데,3.0,6.8,1.2,4.2,40,6.8,3.0,0.26799999999999996
2513,2020-08-27,2020,롯데,키움,5.0,8.6,0.8,4.0,36,8.6,4.8,0.2798
2514,2020-08-27,2020,두산,NC,6.0,10.8,0.8,5.2,37,10.8,6.0,0.2632
2515,2020-08-27,2020,NC,두산,3.4,9.0,1.0,5.4,35,9.0,3.4,0.2634
2516,2020-08-27,2020,삼성,한화,5.4,8.2,1.0,4.6,32,8.2,5.4,0.2874
2517,2020-08-27,2020,한화,삼성,7.0,10.4,0.8,5.2,33,10.4,6.6,0.2738
2518,2020-08-28,2020,KT,LG,3.8,7.6,0.8,3.0,36,7.6,3.6,0.258
2519,2020-08-28,2020,LG,KT,2.6,8.2,0.2,4.0,40,8.2,2.2,0.2812
2520,2020-08-28,2020,KIA,SK,6.2,8.8,0.4,6.0,39,8.8,5.6,0.2824
2521,2020-08-28,2020,SK,KIA,7.2,12.6,0.4,4.4,33,12.6,6.8,0.2786
2522,2020-08-28,2020,키움,롯데,5.0,8.8,0.8,4.2,36,8.8,5.0,0.2634
2523,2020-08-28,2020,롯데,키움,4.8,9.0,1.2,4.0,37,9.0,4.4,0.277
2524,2020-08-28,2020,두산,NC,5.6,11.6,0.6,5.0,46,11.6,5.6,0.26899999999999996
2525,2020-08-28,2020,NC,두산,5.0,11.0,0.8,6.0,35,11.0,4.8,0.26680000000000004
2526,2020-08-29,2020,두산,LG,4.0,7.4,0.8,3.0,35,7.4,3.8,0.26799999999999996
2527,2020-08-29,2020,LG,두산,5.6,11.2,0.8,5.8,37,11.2,5.2,0.2746
2528,2020-08-29,2020,한화,롯데,6.0,9.0,0.6,5.2,38,9.0,5.8,0.264
2529,2020-08-29,2020,롯데,한화,5.2,9.0,0.8,3.8,33,9.0,5.2,0.284
2530,2020-08-29,2020,SK,NC,5.8,12.6,0.6,4.6,35,12.6,5.8,0.2716
2531,2020-08-29,2020,NC,SK,6.8,9.0,0.6,5.8,35,9.0,6.6,0.2774
2532,2020-08-29,2020,삼성,키움,5.0,10.0,1.2,4.0,37,10.0,4.6,0.2782
2533,2020-08-29,2020,키움,삼성,6.8,10.2,0.6,4.4,30,10.2,6.4,0.2708
2534,2020-08-30,2020,두산,LG,3.8,6.8,0.4,3.0,31,6.8,3.8,0.281
2535,2020-08-30,2020,LG,두산,6.4,11.4,0.6,5.0,30,11.4,6.0,0.2812
2536,2020-08-30,2020,한화,롯데,7.4,10.4,0.4,4.8,33,10.4,7.0,0.25760000000000005
2537,2020-08-30,2020,롯데,한화,6.4,10.0,0.8,3.6,34,10.0,6.4,0.28159999999999996
2538,2020-08-30,2020,SK,NC,5.2,11.6,1.0,4.2,33,11.6,5.2,0.2646
2539,2020-08-30,2020,NC,SK,7.0,10.0,0.6,4.8,28,10.0,6.6,0.27640000000000003
2540,2020-08-30,2020,삼성,키움,4.4,9.8,1.2,3.8,34,9.8,4.0,0.2778
2541,2020-08-30,2020,키움,삼성,6.6,9.2,0.6,4.6,34,9.2,6.4,0.2708
2542,2020-08-29,2020,두산,LG,3.2,6.8,0.4,3.2,35,6.8,3.2,0.2872
2543,2020-08-29,2020,LG,두산,5.6,11.2,0.4,4.0,37,11.2,5.2,0.28400000000000003
2544,2020-08-30,2020,KT,KIA,8.0,12.8,0.4,5.2,34,12.8,7.4,0.27480000000000004
2545,2020-08-30,2020,KIA,KT,3.6,8.8,0.2,4.0,33,8.8,3.0,0.2802
2546,2020-08-30,2020,KT,KIA,8.2,11.6,0.6,6.8,37,11.6,8.0,0.2766
2547,2020-08-30,2020,KIA,KT,4.4,9.2,0.8,4.2,34,9.2,3.8,0.277
2548,2020-09-01,2020,한화,두산,5.2,10.2,0.2,3.4,29,10.2,4.8,0.2866
2549,2020-09-01,2020,두산,한화,7.0,11.0,0.8,3.2,33,11.0,6.8,0.2794
2550,2020-09-01,2020,LG,SK,6.8,9.2,0.4,5.6,38,9.2,6.2,0.2798
2551,2020-09-01,2020,SK,LG,3.2,7.2,0.4,3.4,35,7.2,3.2,0.2934
2552,2020-09-01,2020,롯데,KT,5.0,9.2,1.2,3.6,29,9.2,4.6,0.27680000000000005
2553,2020-09-01,2020,KT,롯데,5.8,9.4,0.2,3.4,37,9.4,5.4,0.2544
2554,2020-09-01,2020,삼성,KIA,7.2,10.6,0.8,6.4,30,10.6,6.8,0.2734
2555,2020-09-01,2020,KIA,삼성,5.0,9.4,0.6,4.0,31,9.4,5.0,0.27080000000000004
2556,2020-09-01,2020,NC,키움,4.6,10.8,0.8,3.8,32,10.8,4.2,0.2744000000000001
2557,2020-09-01,2020,키움,NC,5.4,10.8,1.2,3.6,33,10.8,5.4,0.26800000000000007
2558,2020-09-02,2020,NC,키움,4.4,10.8,0.8,3.2,34,10.8,4.2,0.2756
2559,2020-09-02,2020,키움,NC,4.8,10.6,1.0,3.0,31,10.6,4.8,0.2758
2560,2020-09-03,2020,NC,LG,4.2,8.8,0.6,3.4,40,8.8,4.2,0.2872
2561,2020-09-03,2020,LG,NC,5.6,9.4,0.8,4.6,32,9.4,5.6,0.27060000000000006
2562,2020-09-03,2020,KIA,롯데,7.8,11.4,0.2,3.6,36,11.4,7.2,0.2608
2563,2020-09-03,2020,롯데,KIA,6.2,9.2,1.0,5.4,30,9.2,5.8,0.2672
2564,2020-09-03,2020,두산,삼성,5.6,9.8,0.8,4.4,38,9.8,5.6,0.2682
2565,2020-09-03,2020,삼성,두산,3.6,8.2,0.4,2.4,35,8.2,3.4,0.2754
2566,2020-09-03,2020,SK,KT,4.4,8.8,1.2,4.2,32,8.8,4.0,0.2774
2567,2020-09-03,2020,KT,SK,8.8,10.6,0.4,5.6,34,10.6,8.0,0.282
2568,2020-09-03,2020,키움,한화,5.6,10.0,0.8,3.2,34,10.0,5.4,0.2816
2569,2020-09-03,2020,한화,키움,4.0,10.2,0.6,2.8,38,10.2,4.0,0.279
2570,2020-09-04,2020,NC,LG,4.2,11.0,1.0,3.2,46,11.0,4.0,0.2892
2571,2020-09-04,2020,LG,NC,4.6,7.6,1.2,3.8,46,7.6,4.6,0.26739999999999997
2572,2020-09-04,2020,두산,삼성,6.0,9.8,1.2,4.4,32,9.8,5.6,0.271
2573,2020-09-04,2020,삼성,두산,5.0,9.4,0.6,2.4,37,9.4,5.0,0.2714
2574,2020-09-04,2020,키움,한화,5.0,9.6,0.8,3.4,32,9.6,4.8,0.2782
2575,2020-09-04,2020,한화,키움,4.2,10.0,0.4,3.4,30,10.0,3.8,0.2712
2576,2020-09-04,2020,KIA,롯데,6.4,10.4,0.2,3.0,34,10.4,5.8,0.2604
2577,2020-09-04,2020,롯데,KIA,4.8,7.4,1.0,5.4,29,7.4,4.4,0.2716
2578,2020-09-04,2020,SK,KT,4.4,9.2,1.2,4.8,32,9.2,4.2,0.27120000000000005
2579,2020-09-04,2020,KT,SK,9.2,11.4,0.2,5.8,35,11.4,8.6,0.2844
2580,2020-09-04,2020,KIA,롯데,6.0,9.8,0.2,2.4,37,9.8,5.4,0.26
2581,2020-09-04,2020,롯데,KIA,3.8,6.2,1.2,4.8,34,6.2,3.6,0.2756
2582,2020-09-04,2020,SK,KT,3.6,7.8,1.4,4.4,34,7.8,3.6,0.26480000000000004
2583,2020-09-04,2020,KT,SK,9.0,11.4,0.0,5.6,33,11.4,8.2,0.2868
2584,2020-09-05,2020,SK,두산,6.4,10.6,0.6,4.0,30,10.6,6.4,0.2688
2585,2020-09-05,2020,두산,SK,8.6,10.4,0.0,6.6,29,10.4,8.0,0.2852
2586,2020-09-05,2020,KT,키움,4.6,10.0,0.4,4.4,37,10.0,4.2,0.26499999999999996
2587,2020-09-05,2020,키움,KT,3.6,7.8,0.8,3.6,32,7.8,3.6,0.261
2588,2020-09-05,2020,KIA,한화,5.2,9.2,1.0,4.0,36,9.2,5.0,0.279
2589,2020-09-05,2020,한화,KIA,4.0,7.6,1.0,3.2,33,7.6,3.4,0.274
2590,2020-09-06,2020,SK,두산,5.8,10.0,0.6,3.2,31,10.0,5.8,0.2624
2591,2020-09-06,2020,두산,SK,8.2,10.2,0.0,6.8,38,10.2,7.8,0.2866
2592,2020-09-06,2020,LG,롯데,6.0,9.6,0.2,2.6,42,9.6,5.6,0.267
2593,2020-09-06,2020,롯데,LG,4.2,11.4,1.4,4.0,29,11.4,4.0,0.28759999999999997
2594,2020-09-06,2020,KT,키움,5.8,10.2,0.2,5.4,38,10.2,5.4,0.268
2595,2020-09-06,2020,키움,KT,2.4,6.8,0.6,2.8,34,6.8,2.4,0.2608
2596,2020-09-06,2020,KIA,한화,4.4,9.6,1.0,4.0,35,9.6,4.2,0.27860000000000007
2597,2020-09-06,2020,한화,KIA,3.8,7.2,0.6,3.2,36,7.2,3.4,0.265
2598,2020-09-06,2020,NC,삼성,5.6,9.2,1.2,4.6,31,9.2,5.0,0.28359999999999996
2599,2020-09-06,2020,삼성,NC,4.6,8.4,1.0,5.2,34,8.4,4.6,0.2736
2600,2020-09-07,2020,LG,롯데,7.0,11.2,0.2,2.4,40,11.2,6.4,0.2768
2601,2020-09-07,2020,롯데,LG,4.2,10.6,1.6,4.6,39,10.6,4.0,0.2822
2602,2020-09-08,2020,KT,두산,4.8,8.6,0.8,3.4,33,8.6,4.8,0.25579999999999997
2603,2020-09-08,2020,두산,KT,3.4,7.4,0.6,2.4,36,7.4,3.4,0.25999999999999995
2604,2020-09-08,2020,키움,SK,7.6,10.8,0.2,6.0,43,10.8,7.4,0.28959999999999997
2605,2020-09-08,2020,SK,키움,6.4,10.6,0.2,5.6,45,10.6,5.8,0.26659999999999995
2606,2020-09-08,2020,한화,삼성,5.4,8.6,1.0,4.4,36,8.6,4.8,0.287
2607,2020-09-08,2020,삼성,한화,4.8,9.6,0.8,4.2,36,9.6,4.8,0.2782
2608,2020-09-08,2020,롯데,NC,4.8,9.0,0.8,5.2,33,9.0,4.8,0.2774
2609,2020-09-08,2020,NC,롯데,6.0,11.6,0.2,2.4,42,11.6,5.4,0.2774
2610,2020-09-08,2020,LG,KIA,4.6,8.4,0.6,3.0,35,8.4,4.2,0.259
2611,2020-09-08,2020,KIA,LG,5.6,11.6,1.8,5.2,31,11.6,5.4,0.277
2612,2020-09-09,2020,KT,두산,4.8,9.2,0.6,4.4,38,9.2,4.8,0.2656
2613,2020-09-09,2020,두산,KT,4.6,8.2,0.8,2.0,41,8.2,4.2,0.2692
2614,2020-09-09,2020,키움,SK,9.6,11.8,1.0,6.4,35,11.8,9.2,0.28759999999999997
2615,2020-09-09,2020,SK,키움,8.6,12.0,0.0,5.8,35,12.0,7.4,0.2588
2616,2020-09-09,2020,롯데,NC,4.8,9.0,0.8,5.8,36,9.0,4.8,0.2774
2617,2020-09-09,2020,NC,롯데,8.0,13.0,0.2,3.0,42,13.0,7.4,0.28159999999999996
2618,2020-09-09,2020,한화,삼성,5.6,8.4,1.2,4.4,38,8.4,5.0,0.27979999999999994
2619,2020-09-09,2020,삼성,한화,4.4,9.0,0.8,4.4,31,9.0,4.4,0.27240000000000003
2620,2020-09-09,2020,한화,삼성,5.2,8.6,1.0,3.2,37,8.6,4.6,0.273
2621,2020-09-09,2020,삼성,한화,4.0,8.6,1.0,4.2,31,8.6,4.0,0.2718
2622,2020-09-10,2020,키움,LG,5.2,11.0,1.4,4.6,32,11.0,5.0,0.281
2623,2020-09-10,2020,LG,키움,8.4,11.6,0.8,5.0,35,11.6,7.6,0.26199999999999996
2624,2020-09-10,2020,삼성,롯데,7.8,13.6,0.2,3.2,37,13.6,7.4,0.28559999999999997
2625,2020-09-10,2020,롯데,삼성,4.6,9.0,0.6,3.8,45,9.0,4.4,0.26099999999999995
2626,2020-09-10,2020,KT,NC,5.0,9.2,1.2,5.8,32,9.2,5.0,0.2774
2627,2020-09-10,2020,NC,KT,4.6,9.2,1.0,2.0,36,9.2,4.2,0.2786
2628,2020-09-10,2020,두산,KIA,4.4,9.6,0.8,4.0,36,9.6,4.0,0.26139999999999997
2629,2020-09-10,2020,KIA,두산,3.4,7.0,0.2,4.4,32,7.0,3.4,0.268
2630,2020-09-10,2020,SK,한화,3.8,8.0,0.8,4.2,36,8.0,3.8,0.27120000000000005
2631,2020-09-10,2020,한화,SK,10.2,11.4,1.2,9.0,30,11.4,9.4,0.2854
2632,2020-09-11,2020,키움,LG,4.4,9.0,1.2,4.6,38,9.0,4.4,0.27680000000000005
2633,2020-09-11,2020,LG,키움,8.2,11.6,0.8,4.6,33,11.6,7.4,0.2718
2634,2020-09-11,2020,삼성,롯데,8.0,13.6,0.4,3.2,36,13.6,7.4,0.285
2635,2020-09-11,2020,롯데,삼성,6.2,11.6,0.6,3.8,37,11.6,6.0,0.25619999999999993
2636,2020-09-11,2020,KT,NC,5.4,9.0,1.0,6.2,31,9.0,5.4,0.277
2637,2020-09-11,2020,NC,KT,6.2,9.8,1.0,3.8,37,9.8,5.6,0.28659999999999997
2638,2020-09-11,2020,SK,한화,3.8,7.2,0.6,4.0,33,7.2,3.8,0.267
2639,2020-09-11,2020,한화,SK,9.0,10.6,1.2,8.0,34,10.6,8.2,0.2762
2640,2020-09-12,2020,삼성,LG,5.0,9.0,0.8,3.6,32,9.0,5.0,0.273
2641,2020-09-12,2020,LG,삼성,8.0,13.4,1.0,5.0,29,13.4,7.8,0.25339999999999996
2642,2020-09-12,2020,롯데,SK,8.6,10.6,1.4,7.0,30,10.6,7.8,0.26420000000000005
2643,2020-09-12,2020,SK,롯데,7.4,12.4,0.6,3.2,29,12.4,7.0,0.2816
