,Date,Season,Team,상대팀,R,RECp,pita
2398,2020-08-14,2020,KT,두산,4.2,5.6,0.36
2399,2020-08-14,2020,두산,KT,5.6,4.4,0.6182965299684542
2400,2020-08-14,2020,키움,롯데,4.0,5.4,0.35429583702391493
2401,2020-08-14,2020,롯데,키움,2.8,4.2,0.30769230769230765
2402,2020-08-14,2020,LG,NC,3.0,5.4,0.23584905660377356
2403,2020-08-14,2020,NC,LG,3.4,3.6,0.47145187601957583
2404,2020-08-14,2020,SK,KIA,5.2,2.8,0.7752293577981652
2405,2020-08-14,2020,KIA,SK,3.6,5.2,0.324
2406,2020-08-14,2020,삼성,한화,4.8,3.2,0.6923076923076923
2407,2020-08-14,2020,한화,삼성,5.4,3.2,0.7401015228426396
2408,2020-08-15,2020,KT,두산,3.6,5.4,0.30769230769230765
2409,2020-08-15,2020,두산,KT,5.6,5.0,0.5564229950319375
2410,2020-08-15,2020,키움,롯데,3.8,4.8,0.38527214514407687
2411,2020-08-15,2020,롯데,키움,3.6,3.4,0.5285481239804242
2412,2020-08-15,2020,LG,NC,4.8,5.4,0.4413793103448275
2413,2020-08-15,2020,NC,LG,3.2,5.4,0.2598984771573604
2414,2020-08-15,2020,SK,KIA,6.0,3.6,0.7352941176470588
2415,2020-08-15,2020,KIA,SK,4.6,6.4,0.3406310367031551
2416,2020-08-15,2020,삼성,한화,6.0,3.2,0.7785467128027681
2417,2020-08-15,2020,한화,삼성,5.6,4.8,0.5764705882352942
2418,2020-08-16,2020,KT,두산,4.4,6.6,0.3076923076923077
2419,2020-08-16,2020,두산,KT,6.4,4.8,0.6400000000000001
2420,2020-08-16,2020,키움,롯데,3.6,3.4,0.5285481239804242
2421,2020-08-16,2020,롯데,키움,3.6,3.6,0.5
2422,2020-08-16,2020,LG,NC,6.8,5.8,0.5788683024536805
2423,2020-08-16,2020,NC,LG,3.6,7.8,0.175609756097561
2424,2020-08-16,2020,SK,KIA,5.0,5.4,0.46159527326440175
2425,2020-08-16,2020,KIA,SK,6.2,6.2,0.5
2426,2020-08-16,2020,삼성,한화,5.2,2.6,0.7999999999999999
2427,2020-08-16,2020,한화,삼성,4.8,4.8,0.5
2428,2020-08-18,2020,KIA,LG,3.0,8.2,0.1180482686253935
2429,2020-08-18,2020,LG,KIA,5.2,5.4,0.48113879003558724
2430,2020-08-18,2020,한화,SK,6.6,7.0,0.47061365600691435
2431,2020-08-18,2020,SK,한화,4.6,1.8,0.8672131147540982
2432,2020-08-18,2020,두산,롯데,4.6,3.8,0.5943820224719101
2433,2020-08-18,2020,롯데,두산,5.0,5.6,0.44357700496806246
2434,2020-08-18,2020,KT,삼성,4.2,5.0,0.41369606003752346
2435,2020-08-18,2020,삼성,KT,6.4,4.4,0.6790450928381964
2436,2020-08-18,2020,키움,NC,7.8,5.2,0.6923076923076923
2437,2020-08-18,2020,NC,키움,2.8,3.8,0.3518850987432675
2438,2020-08-19,2020,KIA,LG,4.0,7.8,0.20822488287350338
2439,2020-08-19,2020,LG,KIA,4.8,6.4,0.36
2440,2020-08-19,2020,한화,SK,6.8,6.6,0.5149220489977728
2441,2020-08-19,2020,SK,한화,5.8,2.0,0.8937300743889479
2442,2020-08-19,2020,두산,롯데,5.6,2.6,0.8226652675760755
2443,2020-08-19,2020,롯데,두산,3.8,4.4,0.4272189349112425
2444,2020-08-19,2020,KT,삼성,2.4,4.0,0.2647058823529412
2445,2020-08-19,2020,삼성,KT,4.8,5.2,0.46006389776357826
2446,2020-08-19,2020,키움,NC,6.4,5.4,0.5841414717626926
2447,2020-08-19,2020,NC,키움,3.4,3.4,0.5
2448,2020-08-20,2020,롯데,두산,4.6,4.6,0.5
2449,2020-08-20,2020,두산,롯데,4.4,3.6,0.599009900990099
2450,2020-08-20,2020,삼성,SK,6.8,9.8,0.32499297160528523
2451,2020-08-20,2020,SK,삼성,3.2,4.2,0.3672883787661406
2452,2020-08-20,2020,NC,KIA,6.0,6.2,0.4836109618484686
2453,2020-08-20,2020,KIA,NC,7.2,4.4,0.7280898876404495
2454,2020-08-20,2020,LG,키움,3.6,3.4,0.5285481239804242
2455,2020-08-20,2020,키움,LG,3.8,9.0,0.15129924559932942
2456,2020-08-20,2020,KT,한화,9.8,2.6,0.9342412451361868
2457,2020-08-20,2020,한화,KT,3.6,5.2,0.324
2458,2020-08-21,2020,롯데,두산,4.8,5.0,0.4796003330557868
2459,2020-08-21,2020,두산,롯데,5.2,3.8,0.6518804243008679
2460,2020-08-21,2020,삼성,SK,7.0,9.2,0.3666566896138881
2461,2020-08-21,2020,SK,삼성,3.6,3.8,0.47299270072992705
2462,2020-08-21,2020,NC,KIA,7.6,5.2,0.6811320754716981
2463,2020-08-21,2020,KIA,NC,5.6,6.4,0.4336283185840707
2464,2020-08-21,2020,LG,키움,3.6,4.4,0.4009900990099009
2465,2020-08-21,2020,키움,LG,4.2,8.0,0.2160705536501715
2466,2020-08-21,2020,KT,한화,8.4,2.4,0.9245283018867924
2467,2020-08-21,2020,한화,KT,3.0,4.8,0.2808988764044944
2468,2020-08-22,2020,두산,SK,6.2,10.2,0.26979225154407643
2469,2020-08-22,2020,SK,두산,3.8,3.8,0.5
2470,2020-08-22,2020,롯데,삼성,5.2,4.6,0.5609958506224066
2471,2020-08-22,2020,삼성,롯데,4.8,3.6,0.64
2472,2020-08-22,2020,KIA,키움,4.8,4.4,0.5433962264150942
2473,2020-08-22,2020,키움,KIA,9.0,4.0,0.8350515463917526
2474,2020-08-23,2020,한화,LG,4.0,6.8,0.25706940874035994
2475,2020-08-23,2020,LG,한화,8.2,3.4,0.8532994923857867
2476,2020-08-23,2020,두산,SK,6.2,9.4,0.30315457413249214
2477,2020-08-23,2020,SK,두산,3.2,5.2,0.2746781115879829
2478,2020-08-23,2020,롯데,삼성,5.6,4.8,0.5764705882352942
2479,2020-08-23,2020,삼성,롯데,4.2,4.0,0.5243757431629014
2480,2020-08-23,2020,NC,KT,2.6,4.0,0.29701230228471004
2481,2020-08-23,2020,KT,NC,3.8,7.6,0.19999999999999998
2482,2020-08-23,2020,KIA,키움,4.8,4.0,0.5901639344262295
2483,2020-08-23,2020,키움,KIA,8.8,3.0,0.8958815363257752
2484,2020-08-24,2020,한화,LG,3.8,6.2,0.273071104387292
2485,2020-08-24,2020,LG,한화,8.4,3.6,0.8448275862068965
2486,2020-08-24,2020,NC,KT,2.6,5.2,0.19999999999999998
2487,2020-08-24,2020,KT,NC,4.6,6.8,0.313946587537092
2488,2020-08-25,2020,KIA,두산,3.0,5.0,0.2647058823529412
2489,2020-08-25,2020,두산,KIA,9.0,3.6,0.8620689655172413
2490,2020-08-25,2020,SK,롯데,2.4,5.8,0.14619289340101524
2491,2020-08-25,2020,롯데,SK,7.2,7.8,0.46006389776357826
2492,2020-08-25,2020,LG,삼성,6.6,4.2,0.711764705882353
2493,2020-08-25,2020,삼성,LG,4.0,5.6,0.33783783783783783
2494,2020-08-25,2020,한화,NC,6.0,6.0,0.5
2495,2020-08-25,2020,NC,한화,7.2,4.2,0.7461139896373057
2496,2020-08-25,2020,키움,KT,2.2,5.6,0.13370165745856358
2497,2020-08-25,2020,KT,키움,5.4,5.2,0.5188612099644129
2498,2020-08-26,2020,KIA,두산,3.2,6.4,0.2
2499,2020-08-26,2020,두산,KIA,9.0,5.0,0.7641509433962265
2500,2020-08-26,2020,SK,롯데,3.8,6.0,0.28628072957969863
2501,2020-08-26,2020,롯데,SK,7.6,4.6,0.7318803852002028
2502,2020-08-26,2020,LG,삼성,6.0,4.2,0.6711409395973155
2503,2020-08-26,2020,삼성,LG,4.6,4.2,0.545360824742268
2504,2020-08-26,2020,한화,NC,5.4,7.4,0.3474737845567207
2505,2020-08-26,2020,NC,한화,4.2,3.6,0.5764705882352941
2506,2020-08-26,2020,키움,KT,2.2,4.6,0.1861538461538462
2507,2020-08-26,2020,KT,키움,4.8,4.8,0.5
2508,2020-08-27,2020,KT,LG,4.4,4.8,0.45660377358490567
2509,2020-08-27,2020,LG,KT,3.2,5.2,0.2746781115879829
2510,2020-08-27,2020,KIA,SK,6.6,4.2,0.711764705882353
2511,2020-08-27,2020,SK,KIA,7.2,6.0,0.5901639344262295
2512,2020-08-27,2020,키움,롯데,3.0,5.4,0.23584905660377356
2513,2020-08-27,2020,롯데,키움,5.0,4.6,0.5415944540727904
2514,2020-08-27,2020,두산,NC,6.0,6.4,0.46777546777546775
2515,2020-08-27,2020,NC,두산,3.4,6.4,0.22010662604722003
2516,2020-08-27,2020,삼성,한화,5.4,4.6,0.5794912559618443
2517,2020-08-27,2020,한화,삼성,7.0,3.6,0.7908327953518399
2518,2020-08-28,2020,KT,LG,3.8,3.8,0.5
2519,2020-08-28,2020,LG,KT,2.6,5.0,0.2128463476070529
2520,2020-08-28,2020,KIA,SK,6.2,4.6,0.6449664429530202
2521,2020-08-28,2020,SK,KIA,7.2,6.0,0.5901639344262295
2522,2020-08-28,2020,키움,롯데,5.0,6.6,0.3646441073512252
2523,2020-08-28,2020,롯데,키움,4.8,6.2,0.3747560182173064
2524,2020-08-28,2020,두산,NC,5.6,6.0,0.46555819477434673
2525,2020-08-28,2020,NC,두산,5.0,6.6,0.3646441073512252
2526,2020-08-29,2020,두산,LG,4.0,4.4,0.45248868778280543
2527,2020-08-29,2020,LG,두산,5.6,7.2,0.37692307692307686
2528,2020-08-29,2020,한화,롯데,6.0,6.4,0.46777546777546775
2529,2020-08-29,2020,롯데,한화,5.2,5.0,0.5196003074558032
2530,2020-08-29,2020,SK,NC,5.8,6.6,0.43575129533678764
2531,2020-08-29,2020,NC,SK,6.8,6.0,0.5622568093385214
2532,2020-08-29,2020,삼성,키움,5.0,7.0,0.33783783783783783
2533,2020-08-29,2020,키움,삼성,6.8,2.4,0.8892307692307693
2534,2020-08-30,2020,두산,LG,3.8,4.8,0.38527214514407687
2535,2020-08-30,2020,LG,두산,6.4,6.6,0.4846190250828207
2536,2020-08-30,2020,한화,롯데,7.4,6.0,0.6033494931687968
2537,2020-08-30,2020,롯데,한화,6.4,5.6,0.5663716814159293
2538,2020-08-30,2020,SK,NC,5.2,8.2,0.28680526092490455
2539,2020-08-30,2020,NC,SK,7.0,6.8,0.5144897102057959
2540,2020-08-30,2020,삼성,키움,4.4,6.4,0.32095490716180375
2541,2020-08-30,2020,키움,삼성,6.6,2.8,0.8474708171206227
2542,2020-08-29,2020,두산,LG,3.2,5.0,0.29057888762769585
2543,2020-08-29,2020,LG,두산,5.6,4.8,0.5764705882352942
2544,2020-08-30,2020,KT,KIA,8.0,7.6,0.5256241787122208
2545,2020-08-30,2020,KIA,KT,3.6,4.0,0.44751381215469616
2546,2020-08-30,2020,KT,KIA,8.2,7.0,0.5784583620096352
2547,2020-08-30,2020,KIA,KT,4.4,4.0,0.5475113122171946
2548,2020-09-01,2020,한화,두산,5.2,4.8,0.5399361022364217
2549,2020-09-01,2020,두산,한화,7.0,4.8,0.680177679067185
2550,2020-09-01,2020,LG,SK,6.8,5.6,0.5958762886597938
2551,2020-09-01,2020,SK,LG,3.2,4.4,0.34594594594594597
2552,2020-09-01,2020,롯데,KT,5.0,4.8,0.5203996669442131
2553,2020-09-01,2020,KT,롯데,5.8,5.6,0.5175384615384615
2554,2020-09-01,2020,삼성,KIA,7.2,6.8,0.5285481239804242
2555,2020-09-01,2020,KIA,삼성,5.0,3.2,0.7094211123723042
2556,2020-09-01,2020,NC,키움,4.6,6.2,0.3550335570469798
2557,2020-09-01,2020,키움,NC,5.4,7.4,0.3474737845567207
2558,2020-09-02,2020,NC,키움,4.4,5.6,0.3817034700315458
2559,2020-09-02,2020,키움,NC,4.8,6.6,0.34594594594594597
2560,2020-09-03,2020,NC,LG,4.2,6.6,0.2882352941176471
2561,2020-09-03,2020,LG,NC,5.6,5.8,0.4824615384615384
2562,2020-09-03,2020,KIA,롯데,7.8,5.4,0.6759999999999999
2563,2020-09-03,2020,롯데,KIA,6.2,6.6,0.46878048780487813
2564,2020-09-03,2020,두산,삼성,5.6,2.4,0.8448275862068965
2565,2020-09-03,2020,삼성,두산,3.6,5.2,0.324
2566,2020-09-03,2020,SK,KT,4.4,5.8,0.3652830188679246
2567,2020-09-03,2020,KT,SK,8.8,6.4,0.654054054054054
2568,2020-09-03,2020,키움,한화,5.6,4.2,0.6399999999999999
2569,2020-09-03,2020,한화,키움,4.0,4.6,0.4305705059203445
2570,2020-09-04,2020,NC,LG,4.2,6.6,0.2882352941176471
2571,2020-09-04,2020,LG,NC,4.6,6.0,0.37018894331700486
2572,2020-09-04,2020,두산,삼성,6.0,3.6,0.7352941176470588
2573,2020-09-04,2020,삼성,두산,5.0,5.0,0.5
2574,2020-09-04,2020,키움,한화,5.0,4.2,0.5863039399624765
2575,2020-09-04,2020,한화,키움,4.2,4.2,0.5
2576,2020-09-04,2020,KIA,롯데,6.4,4.8,0.6400000000000001
2577,2020-09-04,2020,롯데,KIA,4.8,6.6,0.34594594594594597
2578,2020-09-04,2020,SK,KT,4.4,7.0,0.28320655354008195
2579,2020-09-04,2020,KT,SK,9.2,4.8,0.7860326894502229
2580,2020-09-04,2020,KIA,롯데,6.0,4.6,0.6298110566829951
2581,2020-09-04,2020,롯데,KIA,3.8,5.6,0.31528384279475985
2582,2020-09-04,2020,SK,KT,3.6,8.0,0.16839916839916838
2583,2020-09-04,2020,KT,SK,9.0,3.6,0.8620689655172413
2584,2020-09-05,2020,SK,두산,6.4,5.0,0.6209824135839903
2585,2020-09-05,2020,두산,SK,8.6,3.6,0.8508973768982974
2586,2020-09-05,2020,KT,키움,4.6,3.6,0.6201641266119577
2587,2020-09-05,2020,키움,KT,3.6,7.8,0.175609756097561
2588,2020-09-05,2020,KIA,한화,5.2,4.2,0.6051924798567592
2589,2020-09-05,2020,한화,KIA,4.0,6.0,0.3076923076923077
2590,2020-09-06,2020,SK,두산,5.8,5.8,0.5
2591,2020-09-06,2020,두산,SK,8.2,3.0,0.8819517313746065
2592,2020-09-06,2020,LG,롯데,6.0,4.6,0.6298110566829951
2593,2020-09-06,2020,롯데,LG,4.2,6.6,0.2882352941176471
2594,2020-09-06,2020,KT,키움,5.8,3.2,0.7666362807657247
2595,2020-09-06,2020,키움,KT,2.4,8.4,0.07547169811320753
2596,2020-09-06,2020,KIA,한화,4.4,3.6,0.599009900990099
2597,2020-09-06,2020,한화,KIA,3.8,5.6,0.31528384279475985
2598,2020-09-06,2020,NC,삼성,5.6,6.0,0.46555819477434673
2599,2020-09-06,2020,삼성,NC,4.6,5.2,0.43900414937759324
2600,2020-09-07,2020,LG,롯데,7.0,3.6,0.7908327953518399
2601,2020-09-07,2020,롯데,LG,4.2,7.2,0.2538860103626943
2602,2020-09-08,2020,KT,두산,4.8,6.8,0.3325635103926097
2603,2020-09-08,2020,두산,KT,3.4,7.8,0.15966850828729282
2604,2020-09-08,2020,키움,SK,7.6,2.0,0.9352331606217616
2605,2020-09-08,2020,SK,키움,6.4,4.2,0.6989761092150171
2606,2020-09-08,2020,한화,삼성,5.4,6.0,0.4475138121546962
2607,2020-09-08,2020,삼성,한화,4.8,4.0,0.5901639344262295
2608,2020-09-08,2020,롯데,NC,4.8,4.4,0.5433962264150942
2609,2020-09-08,2020,NC,롯데,6.0,5.6,0.5344418052256532
2610,2020-09-08,2020,LG,KIA,4.6,6.0,0.37018894331700486
2611,2020-09-08,2020,KIA,LG,5.6,7.4,0.3641430562006502
2612,2020-09-09,2020,KT,두산,4.8,7.6,0.2851485148514851
2613,2020-09-09,2020,두산,KT,4.6,6.6,0.32694684796044493
2614,2020-09-09,2020,키움,SK,9.6,4.6,0.8132721496646664
2615,2020-09-09,2020,SK,키움,8.6,6.2,0.6580071174377223
2616,2020-09-09,2020,롯데,NC,4.8,6.2,0.3747560182173064
2617,2020-09-09,2020,NC,롯데,8.0,5.4,0.6869901245169601
2618,2020-09-09,2020,한화,삼성,5.6,6.0,0.46555819477434673
2619,2020-09-09,2020,삼성,한화,4.4,4.8,0.45660377358490567
2620,2020-09-09,2020,한화,삼성,5.2,6.8,0.36899563318777295
2621,2020-09-09,2020,삼성,한화,4.0,4.6,0.4305705059203445
2622,2020-09-10,2020,키움,LG,5.2,5.2,0.5
2623,2020-09-10,2020,LG,키움,8.4,7.6,0.5498753117206983
2624,2020-09-10,2020,삼성,롯데,7.8,6.2,0.612812248186946
2625,2020-09-10,2020,롯데,삼성,4.6,4.6,0.5
2626,2020-09-10,2020,KT,NC,5.0,6.4,0.37901758641600963
2627,2020-09-10,2020,NC,KT,4.6,5.4,0.42050874403815575
2628,2020-09-10,2020,두산,KIA,4.4,5.8,0.3652830188679246
2629,2020-09-10,2020,KIA,두산,3.4,6.0,0.24306139613120264
2630,2020-09-10,2020,SK,한화,3.8,4.6,0.4056179775280899
2631,2020-09-10,2020,한화,SK,10.2,5.0,0.8062616243025419
2632,2020-09-11,2020,키움,LG,4.4,5.2,0.41724137931034483
2633,2020-09-11,2020,LG,키움,8.2,7.6,0.53792
2634,2020-09-11,2020,삼성,롯데,8.0,7.0,0.5663716814159292
2635,2020-09-11,2020,롯데,삼성,6.2,3.8,0.7269288956127081
2636,2020-09-11,2020,KT,NC,5.4,8.0,0.31300987548304
2637,2020-09-11,2020,NC,KT,6.2,5.6,0.5507163323782236
2638,2020-09-11,2020,SK,한화,3.8,4.0,0.4743758212877793
2639,2020-09-11,2020,한화,SK,9.0,5.0,0.7641509433962265
2640,2020-09-12,2020,삼성,LG,5.0,4.6,0.5415944540727904
2641,2020-09-12,2020,LG,삼성,8.0,3.6,0.8316008316008315
2642,2020-09-12,2020,롯데,SK,8.6,5.6,0.7022407899734143
2643,2020-09-12,2020,SK,롯데,7.4,9.2,0.3928263988522239
2644,2020-09-12,2020,KIA,NC,4.6,8.8,0.21460446247464499
2645,2020-09-12,2020,NC,KIA,4.8,5.4,0.4413793103448275
2646,2020-09-12,2020,한화,KT,7.8,4.2,0.7752293577981652
2647,2020-09-12,2020,KT,한화,3.0,3.8,0.38395904436860073
2648,2020-09-12,2020,두산,키움,7.0,9.0,0.3769230769230769
2649,2020-09-12,2020,키움,두산,1.8,6.0,0.08256880733944955
2650,2020-09-13,2020,삼성,LG,5.8,3.4,0.7442477876106194
2651,2020-09-13,2020,LG,삼성,7.4,4.2,0.756353591160221
2652,2020-09-13,2020,롯데,SK,6.8,6.0,0.5622568093385214
2653,2020-09-13,2020,SK,롯데,6.6,7.0,0.47061365600691435
2654,2020-09-13,2020,KIA,NC,5.8,8.8,0.30284479654303204
2655,2020-09-13,2020,NC,KIA,3.6,6.2,0.25214007782101167
2656,2020-09-13,2020,한화,KT,6.8,3.6,0.7810810810810811
2657,2020-09-13,2020,KT,한화,3.6,3.4,0.5285481239804242
2658,2020-09-13,2020,두산,키움,5.4,8.0,0.31300987548304
2659,2020-09-13,2020,키움,두산,2.0,5.0,0.13793103448275862
2660,2020-09-15,2020,NC,두산,3.2,4.2,0.3672883787661406
2661,2020-09-15,2020,두산,NC,6.2,6.6,0.46878048780487813
2662,2020-09-15,2020,삼성,KT,6.0,4.6,0.6298110566829951
2663,2020-09-15,2020,KT,삼성,6.6,5.6,0.5814201815269622
2664,2020-09-15,2020,SK,KIA,3.4,6.0,0.24306139613120264
2665,2020-09-15,2020,KIA,SK,3.8,3.6,0.527007299270073
2666,2020-09-15,2020,롯데,키움,3.6,6.0,0.2647058823529412
2667,2020-09-15,2020,키움,롯데,4.4,6.8,0.2951219512195123
2668,2020-09-15,2020,LG,한화,3.8,3.4,0.5553846153846154
2669,2020-09-15,2020,한화,LG,5.6,2.2,0.8662983425414365
2670,2020-09-16,2020,NC,두산,3.8,4.0,0.4743758212877793
2671,2020-09-16,2020,두산,NC,6.2,6.2,0.5
2672,2020-09-16,2020,삼성,KT,7.0,3.8,0.7723833543505675
2673,2020-09-16,2020,KT,삼성,5.2,7.0,0.3556023145712783
2674,2020-09-16,2020,SK,KIA,5.8,4.6,0.6138686131386861
2675,2020-09-16,2020,KIA,SK,1.4,6.0,0.05163329820864067
2676,2020-09-16,2020,롯데,키움,4.4,4.4,0.5
2677,2020-09-16,2020,키움,롯데,4.4,7.0,0.28320655354008195
2678,2020-09-16,2020,LG,한화,4.8,3.2,0.6923076923076923
2679,2020-09-16,2020,한화,LG,6.2,2.8,0.8305963699222128
2680,2020-09-17,2020,롯데,LG,7.0,3.8,0.7723833543505675
2681,2020-09-17,2020,LG,롯데,3.2,6.0,0.22145328719723187
2682,2020-09-17,2020,NC,SK,2.4,6.4,0.12328767123287669
2683,2020-09-17,2020,SK,NC,5.2,4.6,0.5609958506224066
2684,2020-09-17,2020,KIA,삼성,4.8,6.6,0.34594594594594597
2685,2020-09-17,2020,삼성,KIA,6.8,5.2,0.631004366812227
2686,2020-09-17,2020,두산,KT,5.6,4.4,0.6182965299684542
2687,2020-09-17,2020,KT,두산,4.0,4.2,0.4756242568370987
2688,2020-09-17,2020,한화,키움,4.8,4.6,0.5212669683257919
2689,2020-09-17,2020,키움,한화,6.0,4.0,0.6923076923076923
2690,2020-09-18,2020,롯데,LG,5.6,5.2,0.5369863013698629
2691,2020-09-18,2020,LG,롯데,4.2,3.8,0.5498753117206983
2692,2020-09-18,2020,NC,SK,2.4,5.6,0.15517241379310345
2693,2020-09-18,2020,SK,NC,5.0,3.4,0.6838074398249453
2694,2020-09-18,2020,KIA,삼성,4.8,6.2,0.3747560182173064
2695,2020-09-18,2020,삼성,KIA,6.2,6.8,0.4539442607463392
2696,2020-09-18,2020,두산,KT,3.8,4.8,0.38527214514407687
2697,2020-09-18,2020,KT,두산,3.8,3.2,0.5850891410048622
2698,2020-09-18,2020,한화,키움,4.8,4.0,0.5901639344262295
2699,2020-09-18,2020,키움,한화,6.2,3.8,0.7269288956127081
2700,2020-09-19,2020,LG,두산,4.4,4.0,0.5475113122171946
2701,2020-09-19,2020,두산,LG,5.6,5.6,0.5
2702,2020-09-19,2020,KT,SK,4.0,6.2,0.2939015429831006
2703,2020-09-19,2020,SK,KT,4.2,4.8,0.4336283185840708
2704,2020-09-19,2020,NC,롯데,4.4,4.6,0.4777887462981245
2705,2020-09-19,2020,롯데,NC,3.8,4.6,0.4056179775280899
2706,2020-09-19,2020,키움,삼성,7.2,6.2,0.5742135578201152
2707,2020-09-19,2020,삼성,키움,5.2,3.6,0.676
2708,2020-09-19,2020,한화,KIA,6.6,7.2,0.45660377358490556
2709,2020-09-19,2020,KIA,한화,5.2,3.8,0.6518804243008679
2710,2020-09-20,2020,LG,두산,5.0,4.0,0.6097560975609756
2711,2020-09-20,2020,두산,LG,4.6,7.4,0.27871443624868275
2712,2020-09-20,2020,KT,SK,4.8,5.6,0.42352941176470593
2713,2020-09-20,2020,SK,KT,3.4,4.8,0.33410404624277457
2714,2020-09-20,2020,키움,삼성,8.8,5.4,0.7264540337711068
2715,2020-09-20,2020,삼성,키움,5.4,4.0,0.645704162976085
2716,2020-09-20,2020,한화,KIA,6.0,8.0,0.36
2717,2020-09-20,2020,KIA,한화,5.8,3.0,0.7889305816135085
2718,2020-09-20,2020,NC,롯데,4.0,5.4,0.35429583702391493
2719,2020-09-20,2020,롯데,NC,4.0,4.2,0.4756242568370987
2720,2020-09-20,2020,NC,롯데,4.4,4.2,0.5232432432432433
2721,2020-09-20,2020,롯데,NC,3.0,5.0,0.2647058823529412
2722,2020-09-22,2020,SK,LG,4.6,7.4,0.27871443624868275
2723,2020-09-22,2020,LG,SK,6.6,2.8,0.8474708171206227
2724,2020-09-22,2020,KT,롯데,5.2,3.0,0.7502774694783573
2725,2020-09-22,2020,롯데,KT,2.4,6.8,0.11076923076923079
2726,2020-09-22,2020,삼성,NC,2.8,5.2,0.22477064220183482
2727,2020-09-22,2020,NC,삼성,10.0,6.8,0.6838074398249453
2728,2020-09-22,2020,키움,KIA,5.0,8.4,0.2616157388028464
2729,2020-09-22,2020,KIA,키움,6.6,4.2,0.711764705882353
2730,2020-09-22,2020,두산,한화,5.4,4.0,0.645704162976085
2731,2020-09-22,2020,한화,두산,5.4,3.8,0.6688073394495413
2732,2020-09-23,2020,SK,LG,4.0,6.6,0.2686366689053056
2733,2020-09-23,2020,LG,SK,6.8,1.8,0.9345189975747776
2734,2020-09-23,2020,KT,롯데,3.4,4.4,0.3738680465717981
2735,2020-09-23,2020,롯데,KT,2.8,4.6,0.27034482758620687
2736,2020-09-23,2020,삼성,NC,3.2,5.2,0.2746781115879829
2737,2020-09-23,2020,NC,삼성,8.4,6.0,0.6621621621621622
2738,2020-09-23,2020,키움,KIA,4.0,7.2,0.23584905660377356
2739,2020-09-23,2020,KIA,키움,5.0,4.2,0.5863039399624765
2740,2020-09-23,2020,두산,한화,3.4,4.0,0.4194484760522496
2741,2020-09-23,2020,한화,두산,5.4,3.4,0.7161100196463656
2742,2020-09-24,2020,삼성,두산,6.0,4.4,0.6502890173410405
2743,2020-09-24,2020,두산,삼성,7.6,7.0,0.5410266017234919
2744,2020-09-24,2020,LG,NC,3.6,5.0,0.34141201264488935
2745,2020-09-24,2020,NC,LG,4.2,6.0,0.3288590604026846
2746,2020-09-24,2020,KIA,KT,3.8,6.0,0.28628072957969863
2747,2020-09-24,2020,KT,KIA,6.2,5.0,0.6059268600252207
2748,2020-09-24,2020,SK,키움,4.8,5.8,0.4064925899788285
2749,2020-09-24,2020,키움,SK,7.4,2.2,0.9187919463087247
2750,2020-09-24,2020,롯데,한화,3.4,4.8,0.33410404624277457
2751,2020-09-24,2020,한화,롯데,4.8,4.4,0.5433962264150942
2752,2020-09-25,2020,삼성,두산,5.0,3.8,0.6338742393509128
2753,2020-09-25,2020,두산,삼성,5.2,6.0,0.4289340101522843
2754,2020-09-25,2020,LG,NC,4.2,7.2,0.2538860103626943
2755,2020-09-25,2020,NC,LG,5.6,7.0,0.39024390243902435
2756,2020-09-25,2020,KIA,KT,4.0,5.6,0.33783783783783783
2757,2020-09-25,2020,KT,KIA,5.8,3.4,0.7442477876106194
2758,2020-09-25,2020,SK,키움,4.6,7.0,0.30159635119726336
2759,2020-09-25,2020,키움,SK,6.8,1.4,0.9593360995850623
2760,2020-09-25,2020,롯데,한화,4.2,5.8,0.34399375975039004
2761,2020-09-25,2020,한화,롯데,6.0,4.2,0.6711409395973155
2762,2020-09-26,2020,키움,두산,4.0,3.2,0.6097560975609756
2763,2020-09-26,2020,두산,키움,4.8,6.6,0.34594594594594597
2764,2020-09-26,2020,SK,삼성,4.2,5.4,0.3769230769230769
2765,2020-09-26,2020,삼성,SK,7.0,3.0,0.8448275862068966
2766,2020-09-26,2020,LG,KT,4.6,6.0,0.37018894331700486
2767,2020-09-26,2020,KT,LG,5.8,5.4,0.5356687898089172
2768,2020-09-26,2020,롯데,KIA,7.2,2.4,0.9
2769,2020-09-26,2020,KIA,롯데,5.8,4.8,0.5935074100211715
2770,2020-09-26,2020,NC,한화,3.6,7.0,0.2091672046481601
2771,2020-09-26,2020,한화,NC,4.0,7.2,0.23584905660377356
2772,2020-09-27,2020,SK,삼성,3.4,4.2,0.3958904109589041
2773,2020-09-27,2020,삼성,SK,6.6,3.0,0.8287671232876712
2774,2020-09-27,2020,LG,KT,4.8,4.2,0.5663716814159292
2775,2020-09-27,2020,KT,LG,4.8,5.0,0.4796003330557868
2776,2020-09-27,2020,롯데,KIA,8.2,2.4,0.9210958904109589
2777,2020-09-27,2020,KIA,롯데,5.2,7.6,0.3188679245283019
2778,2020-09-27,2020,NC,한화,5.6,5.0,0.5564229950319375
2779,2020-09-27,2020,한화,NC,3.8,8.6,0.16334841628959276
2780,2020-09-27,2020,키움,두산,3.0,2.8,0.5344418052256532
2781,2020-09-27,2020,두산,키움,2.8,5.4,0.21189189189189186
2782,2020-09-27,2020,키움,두산,3.4,3.2,0.5302752293577981
2783,2020-09-27,2020,두산,키움,3.4,6.4,0.22010662604722003
